,prix,kilometrage,energie,capacite,cO2,transmission,portes,CV,date
2108,20790.0,6072.0,Essence,,99.0,Automatique,4.0,5.0,
2109,9990.0,122710.0,Diesel,,95.0,Manuelle,4.0,5.0,
2110,11490.0,31009.0,Diesel,,90.0,Manuelle,4.0,4.0,
2111,35890.0,7457.0,Essence,,118.0,Automatique,4.0,8.0,
2112,11290.0,152469.0,Diesel,,139.0,Manuelle,4.0,8.0,
2113,3990.0,157990.0,Diesel,5.0,,Manuelle,2.0,4.0,2009.0
2114,5490.0,220000.0,Essence,,,Manuelle,,11.0,1999.0
2115,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2116,8490.0,115000.0,Diesel,,,Manuelle,4.0,90.0,2012.0
2117,9800.0,113000.0,Diesel,5.0,88.0,Manuelle,4.0,5.0,2015.0
2118,7500.0,120000.0,Diesel,5.0,107.0,Manuelle,4.0,5.0,2011.0
2119,8990.0,120400.0,Diesel,5.0,,Automatique,5.0,4.0,
2120,20990.0,133045.0,Diesel,,,Automatique,5.0,11.0,2012.0
2121,14500.0,39500.0,Diesel,5.0,98.0,Manuelle,4.0,5.0,2018.0
2122,2000.0,292213.0,Diesel,5.0,,Manuelle,4.0,6.0,1999.0
2123,10500.0,20000.0,Essence,4.0,116.0,Manuelle,2.0,4.0,2018.0
2124,24999.0,17550.0,Essence,5.0,,Automatique,4.0,7.0,
2125,18199.0,28373.0,Essence,5.0,,Automatique,4.0,6.0,2019.0
2126,11999.0,68036.0,Diesel,5.0,,Manuelle,4.0,4.0,
2127,13990.0,73600.0,,,,Automatique,,,2017.0
2128,10990.0,153000.0,Diesel,,,Manuelle,,,2016.0
2129,33560.0,7000.0,Electrique,5.0,,Automatique,4.0,4.0,
2130,21799.0,7000.0,Diesel,5.0,,Manuelle,4.0,5.0,
2131,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2132,35250.0,7000.0,Electrique,5.0,,Automatique,4.0,4.0,
2133,11800.0,7000.0,Essence,4.0,,Manuelle,4.0,4.0,
2134,18999.0,48730.0,Diesel,5.0,,Automatique,4.0,6.0,
2135,15599.0,70063.0,Diesel,5.0,,Manuelle,4.0,5.0,
2136,15999.0,89780.0,Diesel,5.0,,Automatique,4.0,6.0,
2137,11099.0,75604.0,Diesel,5.0,79.0,Manuelle,4.0,4.0,2017.0
2138,10299.0,103846.0,Diesel,5.0,,Manuelle,4.0,6.0,
2139,17999.0,21945.0,Essence,5.0,,Manuelle,4.0,5.0,
2140,9995.0,90776.0,Diesel,5.0,,Manuelle,4.0,5.0,
2141,9995.0,104500.0,Essence,5.0,,Manuelle,4.0,5.0,2016.0
2142,10495.0,120010.0,Diesel,5.0,,Manuelle,4.0,6.0,
2143,15995.0,40295.0,Diesel,5.0,,Manuelle,4.0,6.0,2018.0
2144,18495.0,55550.0,Essence,5.0,,Automatique,4.0,6.0,
2145,19995.0,30500.0,Diesel,5.0,,Manuelle,4.0,6.0,2018.0
2146,38700.0,8000.0,,5.0,33.0,Automatique,4.0,9.0,2020.0
2147,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2148,14699.0,37903.0,Essence,5.0,,Manuelle,4.0,6.0,2018.0
2149,18799.0,29735.0,Essence,5.0,,Automatique,4.0,6.0,2019.0
2150,20999.0,80937.0,Diesel,5.0,,Manuelle,4.0,6.0,2017.0
2151,23999.0,37977.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
2152,29299.0,71114.0,Diesel,7.0,,Automatique,4.0,9.0,2018.0
2153,33699.0,9900.0,Diesel,5.0,,Automatique,4.0,6.0,2020.0
2154,49899.0,22548.0,Diesel,5.0,,Automatique,4.0,18.0,2018.0
2155,12999.0,40896.0,Essence,5.0,,Manuelle,4.0,4.0,
2156,12999.0,102357.0,Diesel,5.0,,Manuelle,4.0,6.0,
2157,15599.0,43917.0,Essence,5.0,,Manuelle,4.0,5.0,
2158,20999.0,38218.0,Diesel,5.0,,Automatique,4.0,6.0,
2159,22999.0,3558.0,Essence,5.0,,Manuelle,4.0,5.0,
2160,23999.0,8000.0,Essence,5.0,,Manuelle,4.0,6.0,
2161,24999.0,17096.0,Essence,5.0,,Manuelle,4.0,7.0,2018.0
2162,39999.0,35412.0,Diesel,5.0,,Automatique,4.0,9.0,
2163,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2164,12999.0,14915.0,Essence,5.0,,Manuelle,4.0,4.0,
2165,13999.0,13499.0,Essence,5.0,,Manuelle,4.0,4.0,
2166,19999.0,9045.0,Essence,5.0,,Manuelle,4.0,5.0,2020.0
2167,20490.0,7000.0,Essence,5.0,,Automatique,4.0,6.0,2019.0
2168,22299.0,15500.0,Essence,5.0,,Manuelle,4.0,6.0,2020.0
2169,22999.0,15873.0,Essence,5.0,,Manuelle,4.0,6.0,
2170,23299.0,17213.0,Essence,5.0,,Automatique,4.0,7.0,
2171,25499.0,14404.0,Essence,5.0,,Automatique,4.0,6.0,2020.0
2172,30099.0,21817.0,Diesel,7.0,,Manuelle,4.0,6.0,2019.0
2173,34599.0,16970.0,Diesel,7.0,,Automatique,4.0,6.0,2019.0
2174,12790.0,65327.0,Diesel,5.0,104.0,Manuelle,4.0,5.0,2015.0
2175,17490.0,48156.0,Essence,7.0,130.0,Automatique,4.0,9.0,2017.0
2176,23990.0,34091.0,Diesel,5.0,106.0,Manuelle,4.0,6.0,2018.0
2177,41645.0,2500.0,Hybride,5.0,32.0,Automatique,4.0,10.0,2020.0
2178,12790.0,18924.0,Essence,5.0,109.0,Manuelle,4.0,4.0,2017.0
2179,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2180,13990.0,42852.0,Diesel,5.0,98.0,Manuelle,4.0,5.0,2019.0
2181,25790.0,24813.0,Diesel,7.0,102.0,Automatique,4.0,6.0,2018.0
2182,17990.0,31464.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2183,24895.0,9900.0,Diesel,7.0,,Manuelle,5.0,7.0,2019.0
2184,4990.0,165874.0,Essence,,,Manuelle,2.0,5.0,2009.0
2185,8490.0,157056.0,Diesel,,,Automatique,5.0,6.0,2009.0
2186,15990.0,87126.0,Diesel,,,Automatique,5.0,8.0,2016.0
2187,17900.0,2200.0,Essence,,,Manuelle,5.0,4.0,2020.0
2188,17990.0,16042.0,Essence,,,Automatique,5.0,8.0,2019.0
2189,22490.0,27995.0,Diesel,,,Manuelle,5.0,6.0,2019.0
2190,22700.0,34662.0,Diesel,,,Manuelle,5.0,6.0,2019.0
2191,25800.0,12500.0,Diesel,,,Manuelle,5.0,6.0,2020.0
2192,25800.0,12500.0,Diesel,,,Manuelle,5.0,6.0,2020.0
2193,27000.0,9020.0,Diesel,,,Automatique,5.0,6.0,2020.0
2194,27900.0,36700.0,Diesel,,,Manuelle,5.0,6.0,2019.0
2195,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2196,35700.0,13200.0,Diesel,,,Automatique,5.0,8.0,2020.0
2197,35700.0,13200.0,Diesel,,,Automatique,5.0,8.0,2019.0
2198,3990.0,222450.0,Diesel,,,Manuelle,5.0,5.0,2008.0
2199,4990.0,222027.0,Diesel,,,Automatique,5.0,6.0,2008.0
2200,8990.0,151124.0,Diesel,,,Manuelle,5.0,6.0,2011.0
2201,48000.0,6800.0,,,,Automatique,5.0,11.0,2020.0
2202,48700.0,3900.0,,,,Automatique,5.0,11.0,2020.0
2203,16990.0,45186.0,Diesel,5.0,96.0,Manuelle,4.0,6.0,2017.0
2204,17490.0,26326.0,Essence,5.0,110.0,Automatique,4.0,6.0,2018.0
2205,10299.0,99041.0,Essence,5.0,114.0,Manuelle,4.0,4.0,2015.0
2206,15999.0,47529.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
2207,20999.0,18667.0,Essence,,,Manuelle,4.0,6.0,2018.0
2208,990.0,228700.0,Diesel,,,Manuelle,,,
2209,14490.0,46900.0,Essence,4.0,,Automatique,2.0,6.0,
2210,18980.0,14703.0,Essence,5.0,,Manuelle,4.0,7.0,
2211,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2212,18980.0,13616.0,Essence,5.0,,Manuelle,4.0,7.0,
2213,18980.0,13894.0,Essence,5.0,,Manuelle,4.0,7.0,
2214,18980.0,15602.0,Essence,5.0,,Manuelle,4.0,7.0,
2215,25480.0,29388.0,Essence,7.0,,Manuelle,4.0,7.0,
2216,25480.0,30983.0,Essence,7.0,,Manuelle,4.0,7.0,
2217,27980.0,20724.0,Diesel,7.0,,Manuelle,4.0,6.0,
2218,12490.0,16767.0,Essence,5.0,127.0,Manuelle,4.0,5.0,2019.0
2219,15990.0,52500.0,Essence,5.0,111.0,Manuelle,4.0,6.0,2017.0
2220,16990.0,10955.0,Essence,5.0,108.0,Manuelle,4.0,5.0,2019.0
2221,18990.0,24497.0,Essence,5.0,107.0,Manuelle,4.0,5.0,2019.0
2222,18990.0,21551.0,Essence,5.0,107.0,Manuelle,4.0,5.0,2019.0
2223,18990.0,32370.0,Essence,5.0,,Manuelle,4.0,12.0,2017.0
2224,24980.0,31400.0,Essence,7.0,,Manuelle,4.0,7.0,
2225,17490.0,99000.0,Diesel,,,Automatique,,8.0,
2226,22790.0,82633.0,Diesel,5.0,108.0,Automatique,4.0,6.0,2017.0
2227,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2228,28990.0,31471.0,Diesel,7.0,102.0,Automatique,4.0,6.0,2019.0
2229,10990.0,37789.0,Essence,5.0,,Manuelle,4.0,5.0,2017.0
2230,9790.0,107513.0,Diesel,5.0,79.0,Manuelle,4.0,4.0,2017.0
2231,16780.0,82122.0,Diesel,5.0,,Manuelle,4.0,7.0,
2232,5390.0,142300.0,Essence,5.0,115.0,Manuelle,5.0,4.0,2011.0
2233,22490.0,72745.0,Diesel,5.0,101.0,Automatique,4.0,6.0,2018.0
2234,26990.0,11328.0,Essence,5.0,146.0,Manuelle,4.0,7.0,2020.0
2235,29990.0,23012.0,Diesel,7.0,106.0,Manuelle,4.0,6.0,2019.0
2236,12990.0,20274.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2019.0
2237,13990.0,28082.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2238,17990.0,21953.0,Essence,5.0,114.0,Automatique,4.0,6.0,2018.0
2239,29490.0,27827.0,Diesel,7.0,111.0,Manuelle,4.0,6.0,2019.0
2240,17990.0,16417.0,Essence,5.0,112.0,Manuelle,4.0,7.0,2019.0
2241,18490.0,13327.0,Essence,5.0,112.0,Manuelle,4.0,7.0,2019.0
2242,21490.0,30582.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2243,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2244,23990.0,4596.0,Essence,5.0,135.0,Automatique,4.0,7.0,2020.0
2245,18990.0,33831.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2246,19490.0,15870.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2247,20490.0,34488.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2248,14490.0,33804.0,Essence,5.0,112.0,Manuelle,4.0,4.0,2019.0
2249,10990.0,85834.0,Diesel,5.0,103.0,Manuelle,4.0,5.0,2014.0
2250,17490.0,18793.0,Diesel,5.0,84.0,Manuelle,4.0,5.0,2020.0
2251,17990.0,27974.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2252,11990.0,54430.0,Diesel,5.0,79.0,Manuelle,4.0,3.0,2018.0
2253,11990.0,58347.0,Diesel,5.0,79.0,Manuelle,4.0,3.0,2018.0
2254,12490.0,32696.0,Diesel,5.0,79.0,Manuelle,4.0,3.0,2018.0
2255,11690.0,10206.0,Essence,4.0,85.0,Manuelle,4.0,3.0,2019.0
2256,12190.0,40237.0,Diesel,5.0,79.0,Manuelle,4.0,3.0,2018.0
2257,22990.0,10916.0,Essence,5.0,106.0,Automatique,4.0,6.0,2019.0
2258,16990.0,25061.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2259,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2260,8990.0,38935.0,Essence,4.0,93.0,Manuelle,4.0,4.0,2018.0
2261,8990.0,37831.0,Essence,4.0,93.0,Manuelle,4.0,4.0,2018.0
2262,17990.0,19252.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2263,12590.0,27901.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2019.0
2264,13990.0,25754.0,Diesel,5.0,,Manuelle,4.0,5.0,2019.0
2265,27990.0,18544.0,Diesel,7.0,106.0,Manuelle,4.0,7.0,2019.0
2266,17990.0,19433.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2267,18490.0,18139.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2268,19590.0,29745.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2270,20490.0,7984.0,Essence,5.0,102.0,Manuelle,4.0,5.0,2019.0
2271,28550.0,22384.0,Diesel,8.0,128.0,Manuelle,4.0,6.0,2019.0
2272,13590.0,25860.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2273,16990.0,35651.0,Essence,5.0,108.0,Manuelle,4.0,6.0,2019.0
2274,12990.0,84260.0,Diesel,5.0,107.0,Manuelle,4.0,5.0,2017.0
2275,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2276,28490.0,68827.0,Diesel,5.0,124.0,Automatique,4.0,10.0,2018.0
2277,12990.0,100462.0,Diesel,5.0,95.0,Manuelle,4.0,5.0,2018.0
2278,19960.0,35692.0,Diesel,5.0,93.0,Automatique,4.0,6.0,2018.0
2279,16990.0,18646.0,Essence,5.0,96.0,Manuelle,4.0,5.0,2020.0
2280,17990.0,16000.0,Diesel,5.0,108.0,Manuelle,4.0,5.0,2020.0
2281,20990.0,39034.0,Diesel,5.0,94.0,Automatique,4.0,6.0,2018.0
2282,14490.0,25016.0,Essence,5.0,112.0,Manuelle,4.0,4.0,2019.0
2283,16490.0,67414.0,Diesel,5.0,92.0,Manuelle,4.0,6.0,2018.0
2284,17990.0,15283.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2285,17490.0,5868.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2286,17990.0,20113.0,Essence,5.0,110.0,Automatique,4.0,6.0,2018.0
2287,16490.0,27249.0,Essence,5.0,110.0,Automatique,4.0,6.0,2018.0
2288,10990.0,12290.0,Essence,4.0,85.0,Manuelle,4.0,3.0,2020.0
2289,17590.0,27134.0,Essence,5.0,112.0,Manuelle,4.0,7.0,2018.0
2290,30999.0,19616.0,Diesel,5.0,102.0,Automatique,4.0,6.0,2020.0
2291,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2292,18990.0,21950.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2293,21490.0,19559.0,Diesel,5.0,92.0,Manuelle,4.0,6.0,2020.0
2294,27490.0,36259.0,Essence,5.0,109.0,Automatique,4.0,6.0,2020.0
2295,29990.0,6087.0,Essence,5.0,146.0,Manuelle,4.0,7.0,2020.0
2296,26590.0,36195.0,Diesel,7.0,106.0,Manuelle,4.0,6.0,2019.0
2297,37890.0,12489.0,Essence,5.0,,Automatique,4.0,12.0,2019.0
2298,17290.0,27146.0,Essence,5.0,112.0,Manuelle,4.0,7.0,2019.0
2299,26590.0,30552.0,Diesel,7.0,106.0,Manuelle,4.0,6.0,2019.0
2300,28990.0,24618.0,Diesel,5.0,,Manuelle,4.0,6.0,2019.0
2301,11890.0,72510.0,Diesel,5.0,103.0,Manuelle,4.0,5.0,2014.0
2302,11990.0,65227.0,Diesel,5.0,85.0,Manuelle,4.0,4.0,2017.0
2303,14990.0,24523.0,Essence,5.0,,Manuelle,4.0,4.0,2019.0
2304,17990.0,6156.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2305,12990.0,27918.0,Diesel,5.0,90.0,Manuelle,4.0,4.0,2018.0
2306,27490.0,596.0,Diesel,5.0,129.0,Automatique,4.0,7.0,2020.0
2307,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2308,9490.0,107096.0,Diesel,5.0,79.0,Manuelle,4.0,4.0,2016.0
2309,22880.0,29341.0,Diesel,5.0,104.0,Semi automatique,4.0,5.0,2017.0
2310,16990.0,54035.0,Essence,7.0,143.0,Manuelle,4.0,8.0,2017.0
2311,12490.0,30845.0,Essence,5.0,120.0,Manuelle,4.0,5.0,2018.0
2312,11990.0,29742.0,Essence,4.0,108.0,Manuelle,2.0,6.0,2017.0
2313,16990.0,44310.0,Essence,7.0,143.0,Manuelle,4.0,8.0,2017.0
2314,16490.0,14072.0,Essence,5.0,108.0,Manuelle,4.0,5.0,2019.0
2315,16490.0,14722.0,Essence,5.0,108.0,Manuelle,4.0,5.0,2019.0
2316,11290.0,69323.0,Essence,5.0,100.0,Manuelle,2.0,5.0,2016.0
2317,12240.0,13881.0,Essence,5.0,124.0,Manuelle,4.0,5.0,2019.0
2318,16990.0,31554.0,Essence,5.0,106.0,Manuelle,4.0,5.0,2019.0
2319,25990.0,500.0,Essence,5.0,,Manuelle,,7.0,2020.0
2320,16990.0,21017.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2321,22990.0,10861.0,Essence,5.0,106.0,Automatique,4.0,6.0,2019.0
2322,10290.0,38942.0,Essence,5.0,108.0,Manuelle,4.0,4.0,2018.0
2323,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2324,17990.0,3492.0,Essence,5.0,,Automatique,4.0,6.0,2017.0
2325,14490.0,61711.0,Diesel,5.0,96.0,Manuelle,4.0,6.0,2017.0
2326,12990.0,500.0,Essence,4.0,,Manuelle,,4.0,2020.0
2327,14990.0,34115.0,Essence,5.0,104.0,Automatique,4.0,5.0,2017.0
2328,16990.0,44545.0,Essence,5.0,,Manuelle,4.0,9.0,2016.0
2329,30990.0,11444.0,Essence,7.0,151.0,Manuelle,4.0,7.0,2020.0
2330,30990.0,15944.0,Diesel,5.0,99.0,Automatique,4.0,6.0,2019.0
2331,16490.0,30844.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2019.0
2332,33990.0,4923.0,Diesel,8.0,188.0,Manuelle,4.0,8.0,2020.0
2333,14990.0,39446.0,Essence,5.0,110.0,Manuelle,4.0,7.0,2017.0
2334,16990.0,19920.0,Essence,5.0,104.0,Manuelle,4.0,5.0,2019.0
2335,21990.0,12246.0,Diesel,5.0,,Automatique,4.0,6.0,2020.0
2336,3490.0,173004.0,Essence,5.0,155.0,Manuelle,4.0,7.0,2009.0
2337,12680.0,17650.0,Essence,5.0,,Manuelle,4.0,4.0,
2338,24970.0,20883.0,Essence,5.0,,,5.0,8.0,2019.0
2339,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2340,25970.0,12204.0,Essence,5.0,117.0,Manuelle,5.0,8.0,2019.0
2341,18890.0,48234.0,Diesel,5.0,,Manuelle,5.0,7.0,2018.0
2342,18890.0,56537.0,,5.0,,Automatique,5.0,4.0,2018.0
2343,26999.0,34000.0,Diesel,5.0,,Automatique,4.0,8.0,2016.0
2344,10999.0,86909.0,Diesel,5.0,,Manuelle,4.0,7.0,2013.0
2345,3900.0,117000.0,Diesel,5.0,140.0,Manuelle,4.0,6.0,2010.0
2346,6690.0,102000.0,Diesel,5.0,90.0,Manuelle,5.0,4.0,2015.0
2347,7990.0,66500.0,Diesel,5.0,90.0,Manuelle,5.0,4.0,2015.0
2348,7900.0,145000.0,Diesel,5.0,115.0,Manuelle,2.0,7.0,2012.0
2349,3990.0,70000.0,Essence,5.0,152.0,Manuelle,5.0,5.0,2007.0
2350,9990.0,106100.0,Diesel,5.0,,Manuelle,5.0,9.0,
2351,8275.0,84500.0,Essence,5.0,,Manuelle,2.0,5.0,2015.0
2352,26490.0,104800.0,Diesel,4.0,198.0,Automatique,5.0,20.0,2010.0
2353,39990.0,24800.0,Diesel,4.0,117.0,Automatique,4.0,10.0,2018.0
2354,84990.0,31000.0,Essence,,,Automatique,,43.0,
2355,22999.0,10.0,Essence,5.0,114.0,Manuelle,4.0,7.0,2020.0
2356,13990.0,184000.0,Diesel,,,Automatique,2.0,15.0,
2357,22990.0,79872.0,Hybride,5.0,42.0,Automatique,5.0,5.0,2015.0
2358,42490.0,56218.0,Diesel,7.0,152.0,Automatique,5.0,13.0,2015.0
2359,29990.0,78000.0,Diesel,,,Semi automatique,4.0,150.0,2018.0
2360,8900.0,85693.0,Diesel,5.0,105.0,,4.0,6.0,2015.0
2361,5990.0,124530.0,Diesel,5.0,114.0,Manuelle,4.0,4.0,2010.0
2362,24990.0,18000.0,Essence,5.0,109.0,Automatique,4.0,7.0,2019.0
2363,37490.0,44000.0,Diesel,5.0,,Automatique,4.0,9.0,2017.0
2364,9990.0,81165.0,Essence,5.0,,Manuelle,2.0,8.0,2012.0
2365,26999.0,10481.0,Diesel,5.0,,Automatique,4.0,6.0,
2366,13999.0,14679.0,Essence,5.0,,Manuelle,4.0,4.0,
2367,29970.0,21539.0,Diesel,5.0,116.0,Semi automatique,5.0,8.0,2019.0
2368,13970.0,68803.0,Essence,,,Manuelle,5.0,7.0,2017.0
2369,13970.0,67888.0,Essence,,,Manuelle,5.0,7.0,2017.0
2370,26970.0,15115.0,Essence,5.0,117.0,Semi automatique,5.0,8.0,2020.0
2371,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2372,28970.0,15546.0,Diesel,5.0,116.0,Semi automatique,5.0,8.0,2020.0
2373,32970.0,8680.0,Diesel,5.0,116.0,,5.0,8.0,2019.0
2374,26970.0,5656.0,Essence,5.0,117.0,Semi automatique,5.0,8.0,2020.0
2375,12490.0,14420.0,,5.0,,Automatique,5.0,1.0,2017.0
2376,22999.0,85667.0,Diesel,5.0,,Automatique,4.0,6.0,2017.0
2377,10990.0,45000.0,Diesel,5.0,,Manuelle,4.0,4.0,2014.0
2378,10490.0,74111.0,Diesel,,79.0,Manuelle,4.0,3.0,
2379,13990.0,65882.0,Essence,,112.0,Automatique,2.0,5.0,
2380,23190.0,39464.0,Essence,,113.0,Manuelle,4.0,7.0,
2381,23190.0,24442.0,Essence,,118.0,Manuelle,4.0,7.0,
2382,23590.0,20940.0,Essence,,113.0,Manuelle,4.0,7.0,
2383,16490.0,35522.0,Essence,,109.0,Manuelle,4.0,6.0,
2384,18490.0,19014.0,Diesel,,109.0,Manuelle,4.0,6.0,
2385,18890.0,23691.0,Essence,,129.0,Automatique,4.0,6.0,
2386,18590.0,49885.0,Diesel,,99.0,Automatique,4.0,6.0,
2387,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2388,23522.0,25704.0,Essence,,118.0,Manuelle,4.0,7.0,
2389,23490.0,49342.0,Diesel,,132.0,Manuelle,4.0,8.0,
2390,29990.0,87984.0,Diesel,,143.0,Automatique,4.0,9.0,
2391,25490.0,64328.0,Diesel,,125.0,Manuelle,4.0,8.0,
2392,14590.0,17995.0,Diesel,,98.0,Manuelle,4.0,6.0,
2393,12790.0,45140.0,Diesel,,99.0,Manuelle,4.0,5.0,
2394,12490.0,115970.0,Essence,,110.0,Automatique,4.0,7.0,
2395,27990.0,56637.0,Diesel,,127.0,Automatique,4.0,8.0,
2396,11490.0,65832.0,Diesel,,92.0,Manuelle,4.0,5.0,
2397,22990.0,23421.0,Essence,,116.0,Manuelle,4.0,6.0,
2398,13390.0,91510.0,Essence,,124.0,Automatique,4.0,7.0,
2399,12090.0,13630.0,Essence,,108.0,Manuelle,4.0,4.0,
2400,12190.0,10914.0,Essence,,108.0,Manuelle,4.0,4.0,
2401,12690.0,8087.0,Essence,,108.0,Manuelle,4.0,4.0,
2402,19490.0,76599.0,Diesel,,123.0,Manuelle,4.0,6.0,
2403,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2404,35990.0,8411.0,Essence,,118.0,Automatique,4.0,8.0,
2405,35990.0,4010.0,Essence,,118.0,Automatique,4.0,8.0,
2406,35990.0,4770.0,Essence,,118.0,Automatique,4.0,8.0,
2407,17900.0,44325.0,Diesel,5.0,110.0,,4.0,6.0,2019.0
2408,9590.0,38000.0,Essence,5.0,,Manuelle,4.0,5.0,2018.0
2409,26490.0,60000.0,Diesel,5.0,,Automatique,4.0,7.0,2016.0
2410,19990.0,52527.0,Diesel,5.0,,Automatique,4.0,6.0,2018.0
2411,17490.0,57574.0,Diesel,5.0,,Manuelle,4.0,6.0,2018.0
2412,14290.0,115085.0,Hybride,5.0,,Automatique,4.0,4.0,2017.0
2413,16990.0,87731.0,Diesel,5.0,,Manuelle,4.0,6.0,2018.0
2414,10990.0,128926.0,Diesel,7.0,,Manuelle,4.0,5.0,2016.0
2415,5290.0,69424.0,Diesel,2.0,,Manuelle,,4.0,2015.0
2416,15290.0,104147.0,Diesel,5.0,100.0,Manuelle,4.0,6.0,2018.0
2417,21990.0,25920.0,Essence,5.0,117.0,Manuelle,4.0,7.0,2018.0
2418,10990.0,117824.0,Diesel,5.0,100.0,Manuelle,4.0,5.0,2017.0
2419,22499.0,10.0,Essence,5.0,110.0,Manuelle,4.0,6.0,2019.0
2420,7990.0,120029.0,Diesel,5.0,86.0,Manuelle,4.0,5.0,2016.0
2421,16990.0,22064.0,Essence,5.0,104.0,Manuelle,4.0,6.0,2019.0
2422,9990.0,73526.0,Diesel,5.0,,Manuelle,4.0,4.0,2017.0
2423,25990.0,48616.0,Diesel,5.0,141.0,Manuelle,4.0,8.0,2017.0
2424,10990.0,75000.0,Diesel,5.0,135.0,Manuelle,4.0,6.0,2014.0
2425,9900.0,23000.0,Essence,5.0,127.0,Manuelle,2.0,5.0,2019.0
2426,32990.0,32000.0,Diesel,5.0,134.0,Automatique,4.0,8.0,2018.0
2427,6900.0,137000.0,Essence,5.0,147.0,Manuelle,4.0,7.0,2011.0
2428,10400.0,118500.0,Diesel,,,Manuelle,,7.0,
2429,8500.0,120000.0,Essence,,,Manuelle,4.0,7.0,2011.0
2430,13990.0,61423.0,Essence,,,Manuelle,5.0,5.0,2016.0
2431,31799.0,14134.0,Diesel,5.0,,Automatique,4.0,6.0,2020.0
2432,30499.0,11719.0,Essence,5.0,,Manuelle,4.0,7.0,
2433,14499.0,109857.0,Diesel,5.0,,Manuelle,4.0,7.0,2015.0
2434,19990.0,13800.0,Essence,5.0,114.0,Automatique,4.0,6.0,2019.0
2435,19999.0,10.0,Essence,5.0,129.0,Manuelle,4.0,7.0,2020.0
2436,48999.0,10754.0,,5.0,,Automatique,4.0,11.0,
2437,17999.0,43243.0,Essence,5.0,,Automatique,4.0,6.0,
2438,30480.0,16819.0,Essence,5.0,142.0,Semi automatique,4.0,9.0,2019.0
2439,19980.0,113005.0,Diesel,5.0,104.0,Manuelle,4.0,9.0,2014.0
2441,34980.0,51770.0,Diesel,5.0,129.0,Automatique,4.0,9.0,2016.0
2442,32480.0,28392.0,Essence,5.0,142.0,Semi automatique,4.0,9.0,2019.0
2443,29980.0,56588.0,Diesel,5.0,102.0,Automatique,4.0,10.0,2017.0
2444,23980.0,61205.0,Diesel,5.0,114.0,Automatique,4.0,6.0,2016.0
2445,39980.0,27760.0,Diesel,5.0,120.0,Automatique,4.0,10.0,2017.0
2446,33900.0,6494.0,Diesel,5.0,102.0,Semi automatique,4.0,6.0,2019.0
2447,10499.0,89345.0,Diesel,5.0,,Manuelle,4.0,4.0,
2448,14499.0,73053.0,Diesel,5.0,,Manuelle,4.0,6.0,2016.0
